ROID,DATE,MSISO,FX_CONTRIB,MSNAME,N_ESC_LEAD,N_ESC,FRESO_AP_CAT_1,FRESO_AP_CAT_2,FRESO_HQ_CAT_1,FRESO_HQ_CAT_2,FRESO_CAT_3,N_MEDS,N_OBS_MS,N_OBS_TC,N_MONITORS_NAT,N_MONITORS_POOL_MS,N_MONITORS_FX,N_MONITORS,N_OBS,N_ESC_OBS_MED
RO-01941,14/09/2021,DEU,107737.27,Germany,1,55,0,0,0,0,0,4,0,0,0,1,0,1,0,60
RO-01913,14/09/2021,FRA,42173.68,France,0,45,0,0,0,0,0,1,3,0,0,1,0,1,3,49
RO-01894,14/09/2021,DEU,164738.97,Germany,1,53,0,3,0,0,0,2,1,0,0,1,0,1,1,57
RO-01893,15/09/2021,DEU,83137.71,Germany,1,69,0,0,0,0,0,2,0,0,0,1,0,1,0,72
RO-01950,16/09/2021,ITA,50399,Italy,2,64,0,0,0,0,0,2,0,0,0,0,0,0,0,68
RO-01892,17/09/2021,DEU,98732.43,Germany,1,53,0,0,0,0,0,2,0,0,0,1,0,1,0,56
RO-01952,20/09/2021,ITA,82820,Italy,1,87,0,0,0,0,0,2,0,0,2,0,0,2,0,90
RO-01914,21/09/2021,FRA,65132.2,France,1,43,0,0,0,0,0,3,0,0,0,1,0,1,0,47
RO-01899,21/09/2021,DEU,343352.48,Germany,1,89,1,2,0,0,0,2,0,0,0,1,0,1,0,92
RO-01899,21/09/2021,BGR,3184.53,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01897,21/09/2021,DEU,396600.31,Germany,1,127,0,0,0,0,0,2,0,0,0,1,0,1,0,130
RO-01897,21/09/2021,AUT,13340.08,Austria,1,36,0,0,0,0,0,0,0,0,1,0,0,1,0,37
RO-01897,21/09/2021,BGR,7168.98,Bulgaria,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,6
RO-01897,21/09/2021,CZE,727.2,Czech Republic,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01897,21/09/2021,POL,4635.66,Poland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01896,22/09/2021,ESP,421252.19,Spain,1,112,0,0,0,0,0,2,1,0,3,0,0,3,1,116
RO-01896,22/09/2021,HUN,1921.8,Hungary,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01965,23/09/2021,ITA,54843,Italy,2,35,0,0,0,0,0,2,0,0,0,0,0,0,0,39
RO-01898,23/09/2021,DEU,105333.03,Germany,1,31,0,0,0,0,0,1,2,0,0,1,0,1,2,35
RO-01970,24/09/2021,ITA,47167,Italy,1,92,0,0,0,0,0,2,0,0,0,0,0,0,0,95
RO-01980,27/09/2021,ITA,61478.7,Italy,2,86,0,0,0,0,0,2,0,0,0,0,0,0,0,90
RO-01915,28/09/2021,FRA,41949.66,France,1,45,0,0,0,0,0,2,3,0,0,1,0,1,3,51
RO-01906,28/09/2021,AUT,3954.15,Austria,1,26,0,0,0,0,0,1,0,0,1,0,0,1,0,28
RO-01906,28/09/2021,DEU,16179.41,Germany,1,44,0,0,0,6,0,0,0,0,0,0,0,0,0,45
RO-01906,28/09/2021,BEL,886.46,Belgium,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2
RO-01901,29/09/2021,DEU,171105.29,Germany,1,57,0,0,0,0,0,2,0,0,0,2,0,2,0,60
RO-01900,29/09/2021,DEU,82428.8,Germany,1,66,1,2,0,0,0,2,0,0,0,1,0,1,0,69
RO-01984,30/09/2021,ITA,56459,Italy,3,79,2,6,0,0,0,2,0,0,0,0,0,0,0,84
RO-01985,01/10/2021,ITA,68377,Italy,2,65,0,0,0,0,0,2,0,0,0,0,0,0,0,69
RO-01947,02/10/2021,ITA,2003.81,Italy,2,88,0,0,0,0,0,2,0,0,3,0,0,3,0,92
RO-01969,05/10/2021,FRA,43399.31,France,1,46,0,0,0,0,0,2,3,0,1,0,0,1,3,52
RO-01922,06/10/2021,ESP,138029.63,Spain,1,71,0,0,0,0,0,2,0,0,2,0,0,2,0,74
RO-01987,07/10/2021,ITA,70599,Italy,1,97,0,0,0,0,0,2,0,0,0,0,0,0,0,100
RO-01923,08/10/2021,DEU,93859.36,Germany,1,49,0,0,0,0,0,2,0,0,0,1,0,1,0,52
RO-01989,09/10/2021,ITA,91304,Italy,1,69,0,0,0,0,0,2,0,0,2,0,0,2,0,72
RO-01992,11/10/2021,ITA,40369.7,Italy,1,60,0,0,0,0,0,2,0,0,0,0,0,0,0,63
RO-01986,12/10/2021,AUT,12950.22,Austria,1,38,0,0,0,0,0,1,2,0,1,0,0,1,2,42
RO-01986,12/10/2021,NOR,38555.69,Norway,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8
RO-01968,12/10/2021,FRA,42143.38,France,1,46,0,0,0,0,0,0,3,0,0,1,0,1,3,50
RO-01968,12/10/2021,BEL,106.05,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01951,12/10/2021,DEU,91880.76,Germany,1,56,0,0,0,0,0,4,0,0,0,0,0,0,0,61
RO-01927,13/10/2021,DEU,88550.2,Germany,1,57,0,0,0,0,0,2,1,0,0,2,0,2,1,61
RO-01925,13/10/2021,DEU,116722.98,Germany,1,68,0,0,0,0,0,3,1,0,0,1,0,1,1,73
RO-01993,14/10/2021,ITA,52388.7,Italy,2,55,0,0,0,0,0,2,0,0,0,0,0,0,0,59
RO-01939,14/10/2021,FRA,119230.08,France,1,17,0,0,0,0,0,1,0,0,0,1,0,1,0,19
RO-01929,14/10/2021,DEU,85278.75,Germany,1,46,1,10,0,0,0,2,0,0,0,2,0,2,0,49
RO-01926,15/10/2021,DEU,95347.7,Germany,1,48,0,0,0,0,0,2,2,0,0,1,0,1,2,53
RO-02003,18/10/2021,ITA,57267,Italy,2,84,0,0,0,0,0,1,0,0,0,0,0,0,0,87
RO-01930,18/10/2021,DEU,346408.56,Germany,1,90,0,0,0,0,0,2,1,0,0,1,0,1,1,94
RO-01966,19/10/2021,FRA,62792.65,France,1,43,0,0,0,0,0,2,3,0,0,1,0,1,3,49
RO-02004,21/10/2021,ITA,74740,Italy,1,46,0,0,0,0,0,2,0,0,0,0,0,0,0,49
RO-01931,21/10/2021,DEU,110308.06,Germany,1,28,0,0,0,0,0,1,2,0,0,2,0,2,2,32
RO-02005,22/10/2021,ITA,54742,Italy,1,95,0,0,0,0,0,2,0,0,0,0,0,0,0,98
RO-01967,26/10/2021,FRA,45876.43,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01935,26/10/2021,DEU,486914.19,Germany,1,96,0,0,0,0,0,2,3,0,0,1,0,1,3,102
RO-01935,26/10/2021,AUT,11673.05,Austria,1,16,0,0,0,0,0,0,1,0,1,0,0,1,1,18
RO-01935,26/10/2021,ROU,1916.98,Romania,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01933,26/10/2021,DEU,110113.13,Germany,1,87,0,0,0,0,0,2,0,0,0,1,0,1,0,90
RO-02006,28/10/2021,ITA,50096,Italy,2,59,0,0,0,0,0,2,0,0,0,0,0,0,0,63
RO-02011,01/11/2021,ITA,48379,Italy,1,68,0,0,0,0,0,2,0,0,0,0,0,0,0,71
RO-01998,03/11/2021,FRA,46464.9,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01953,04/11/2021,DEU,101348.31,Germany,1,28,0,0,0,0,0,1,0,0,0,1,0,1,0,30
RO-01953,04/11/2021,ITA,44100.64,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-02012,04/11/2021,ITA,62014,Italy,2,53,0,0,0,0,0,2,0,0,0,0,0,0,0,57
RO-01974,04/11/2021,AUT,5815.58,Austria,1,33,0,0,0,0,0,1,1,0,1,0,0,1,1,36
RO-01981,08/11/2021,DEU,186276.76,Germany,1,53,0,0,0,0,0,1,0,0,0,1,0,1,0,55
RO-01981,08/11/2021,ESP,428.24,Spain,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01994,09/11/2021,FRA,49019.4,France,1,44,0,0,0,0,0,2,4,0,0,2,0,2,4,51
RO-01994,09/11/2021,BEL,103.5,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01971,10/11/2021,DEU,96626.76,Germany,1,54,0,0,0,0,0,4,0,0,0,1,0,1,0,59
RO-01971,10/11/2021,SWE,22515,Sweden,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10
RO-01990,10/11/2021,FRA,103482.57,France,1,28,0,0,0,0,0,2,3,0,0,1,0,1,3,34
RO-01954,11/11/2021,DEU,449188.03,Germany,1,102,0,4,0,0,0,2,0,0,0,1,0,1,0,105
RO-01954,11/11/2021,AUT,14724.89,Austria,1,23,0,0,0,0,0,0,0,0,1,0,0,1,0,24
RO-01954,11/11/2021,ROU,5323.71,Romania,1,19,0,0,0,0,0,1,0,0,1,0,0,1,0,21
RO-02013,11/11/2021,ITA,68680,Italy,2,68,2,5,0,0,0,2,0,0,0,0,0,0,0,72
RO-02022,15/11/2021,ITA,69690,Italy,1,94,0,0,0,0,0,2,0,0,2,0,0,2,0,97
RO-01995,16/11/2021,FRA,62858.99,France,1,42,0,0,0,0,0,2,3,0,0,1,0,1,3,48
RO-01983,16/11/2021,DEU,111713.05,Germany,1,62,0,0,0,0,0,4,0,0,0,2,0,2,0,67
RO-01957,17/11/2021,DEU,102884.26,Germany,1,39,0,10,0,0,0,2,0,0,0,2,0,2,0,42
RO-01957,17/11/2021,AUT,5603.04,Austria,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
RO-01957,17/11/2021,AUT,5603.04,Austria,1,7,0,0,0,0,0,0,0,0,1,0,0,1,0,8
RO-01957,17/11/2021,SWE,36724.7,Sweden,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01957,17/11/2021,SWE,36724.7,Sweden,1,7,0,0,0,0,0,0,0,0,1,0,0,1,0,8
RO-02028,18/11/2021,ITA,43834,Italy,2,88,0,0,0,0,0,2,0,0,0,0,0,0,0,92
RO-01972,18/11/2021,DEU,107283.44,Germany,1,28,0,0,0,0,0,1,1,0,0,1,0,1,1,31
RO-02029,22/11/2021,ITA,66649.9,Italy,1,86,0,0,0,0,0,2,0,0,0,0,0,0,0,89
RO-01996,23/11/2021,FRA,48785.44,France,1,46,0,0,0,0,0,0,3,0,0,2,0,2,3,50
RO-01958,23/11/2021,DEU,114809.42,Germany,1,82,1,7,0,0,0,1,2,0,0,0,0,0,2,86
RO-01961,23/11/2021,DEU,394893.81,Germany,1,99,0,0,0,0,0,2,0,0,0,1,0,1,0,102
RO-01961,23/11/2021,AUT,11427.68,Austria,1,26,0,0,0,0,0,0,2,0,2,0,0,2,2,29
RO-01961,23/11/2021,HUN,2619.45,Hungary,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01959,24/11/2021,DEU,78763.59,Germany,1,69,0,0,0,0,0,2,0,0,0,1,0,1,0,72
RO-02038,25/11/2021,ITA,77669,Italy,2,84,0,0,0,0,0,2,0,0,2,0,0,2,0,88
RO-01956,25/11/2021,DEU,221210.03,Germany,1,93,0,0,0,0,0,2,0,0,0,1,0,1,0,96
RO-02040,29/11/2021,ITA,49468.79,Italy,2,68,0,0,0,0,0,2,0,0,2,0,0,2,0,72
RO-02020,30/11/2021,DEU,73764.13,Germany,1,59,0,0,0,0,0,4,0,0,0,1,0,1,0,64
RO-01997,30/11/2021,FRA,42191.96,France,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01991,30/11/2021,DEU,119116.31,Germany,1,81,1,9,0,0,0,2,0,0,0,1,0,1,0,84
RO-01991,30/11/2021,ESP,29742.81,Spain,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14
RO-01963,30/11/2021,DEU,225080.19,Germany,1,60,0,0,0,0,0,2,2,0,0,2,0,2,2,65
RO-01964,01/12/2021,ESP,139948.63,Spain,1,54,0,0,0,0,0,2,0,0,0,0,0,0,0,57
RO-02008,01/12/2021,DEU,94357.39,Germany,1,64,0,0,0,0,0,4,0,0,0,1,0,1,0,69
RO-01973,02/12/2021,DEU,106130.93,Germany,1,28,0,0,0,0,0,1,2,0,0,1,0,1,2,32
RO-01973,02/12/2021,SWE,76933.02,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01982,02/12/2021,AUT,4449.05,Austria,1,18,0,0,0,0,0,1,0,0,1,0,0,1,0,20
RO-02041,02/12/2021,ITA,49995,Italy,1,44,0,0,0,0,0,2,0,0,0,0,0,0,0,47
RO-02010,04/12/2021,ITA,129813.56,Italy,3,106,0,2,0,0,0,2,5,0,2,0,0,2,5,116
RO-02010,04/12/2021,SVN,43.83,Slovenia,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-02042,06/12/2021,ITA,43116.9,Italy,2,72,0,0,0,0,0,2,0,0,0,0,0,0,0,76
RO-01999,07/12/2021,DEU,173357.44,Germany,1,55,0,0,0,0,0,2,1,0,0,2,0,2,1,59
RO-02018,07/12/2021,FRA,50965.29,France,1,39,0,0,0,0,0,2,0,0,0,2,0,2,0,42
RO-01988,08/12/2021,DEU,88109.4,Germany,1,72,0,0,0,0,0,3,0,0,0,1,0,1,0,76
RO-02048,13/12/2021,ITA,80699,Italy,2,42,0,0,0,0,0,2,0,0,0,0,0,0,0,46
RO-02000,14/12/2021,DEU,92141.85,Germany,1,59,0,0,0,0,0,2,0,0,0,1,0,1,0,62
RO-02000,14/12/2021,SWE,4843.96,Sweden,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-02000,14/12/2021,BGR,3002.73,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-02001,14/12/2021,DEU,108707.45,Germany,1,28,0,0,0,0,0,1,2,0,0,1,0,1,2,32
RO-02002,14/12/2021,DEU,354435.29,Germany,1,96,1,6,0,0,0,2,0,0,0,2,0,2,0,99
RO-02015,14/12/2021,FRA,52861.3,France,1,42,0,0,0,0,0,2,0,0,0,2,0,2,0,45
RO-01975,15/12/2021,ESP,341640.04,Spain,1,98,0,0,0,0,0,2,0,0,0,0,0,0,0,101
RO-01975,15/12/2021,BGR,2863.35,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01978,15/12/2021,DEU,83628.84,Germany,1,60,0,0,0,0,0,1,0,0,0,0,0,0,0,62
RO-02044,15/12/2021,ITA,92788.7,Italy,2,41,0,0,0,0,0,2,0,0,3,0,0,3,0,45
RO-02007,16/12/2021,DEU,89639.8,Germany,1,40,0,0,0,0,0,2,1,0,0,1,0,1,1,44
RO-02019,16/12/2021,DEU,70397.52,Germany,1,54,0,0,0,0,0,3,0,0,0,1,0,1,0,58
RO-02014,20/12/2021,AUT,174920.89,Austria,1,17,2,0,0,0,0,1,0,0,1,0,0,1,0,19
RO-02014,20/12/2021,GRC,NA,Greece,1,39,0,0,0,0,0,0,1,0,1,0,0,1,1,41
RO-02053,20/12/2021,ITA,92718,Italy,2,61,0,0,0,0,0,0,0,0,2,0,0,2,0,63
RO-01976,21/12/2021,DEU,281424.4,Germany,1,43,0,0,0,0,0,1,1,0,0,1,0,1,1,46
RO-01979,21/12/2021,DEU,104395.1,Germany,1,82,0,0,0,0,0,2,0,0,0,0,0,0,0,85
RO-01979,21/12/2021,BGR,3002.73,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-02017,21/12/2021,FRA,49599.79,France,1,43,0,0,0,0,0,2,0,0,0,2,0,2,0,46
RO-02043,22/12/2021,ESP,59229.76,Spain,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,33
RO-02016,28/12/2021,FRA,47836.69,France,0,44,0,0,0,0,0,0,0,0,0,1,0,1,0,44
RO-02016,28/12/2021,BEL,102.66,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-00910,05/02/2019,SWE,NA,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01001,13/06/2019,IRL,NA,Ireland,1,35,0,0,0,0,0,2,0,0,0,0,0,0,0,38
RO-01203,10/12/2019,HUN,NA,Hungary,1,18,0,0,0,0,0,0,0,0,1,0,0,1,0,19
RO-01203,10/12/2019,AUT,NA,Austria,1,46,0,0,0,0,0,3,0,0,1,0,0,1,0,50
RO-01203,10/12/2019,SWE,NA,Sweden,1,21,0,0,0,0,0,0,0,0,1,0,0,1,0,22
RO-01234,17/10/2019,IRL,NA,Ireland,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
RO-01310,26/12/2019,ESP,NA,Spain,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,39
RO-01314,10/03/2020,FIN,NA,Finland,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01561,17/11/2020,ROU,NA,Romania,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01589,29/12/2020,FRA,NA,France,1,48,0,0,0,0,0,2,3,0,0,1,0,1,3,54
RO-01708,16/06/2021,LTU,NA,Lithuania,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01714,14/04/2021,GRC,NA,Greece,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,33
RO-01721,29/04/2021,GRC,NA,Greece,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RO-01759,20/05/2021,NLD,NA,Netherlands,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
RO-01897,21/09/2021,LTU,NA,Lithuania,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
