RO-ID,Date,MS/SAC,TOTAL PAID
RO-01247,06/11/2019,SWE,"€                                                    4 9,177.44"
RO-01278,11/11/2019,ITA,"€                                                    4 2,521.00"
RO-01174,12/11/2019,DEU,"€                                                  1 46,092.35"
RO-01267,13/11/2019,ESP,"€                                                    5 7,903.30"
RO-01255,13/11/2019,FRA,"€                                                    4 0,077.40"
RO-01255,13/11/2019,BEL,€                                                         150.49
RO-01172,13/11/2019,DEU,"€                                                    9 8,622.50"
RO-01049,13/11/2019,SWE,"€                                                  5 12,268.97"
RO-01049,13/11/2019,BGR,"€                                                      4,242.00"
RO-01049,13/11/2019,AUT,"€                                                    7 2,576.39"
RO-01111,14/11/2019,DEU,"€                                                    9 1,776.35"
RO-01165,14/11/2019,DEU,"€                                                  1 39,730.09"
RO-01143,18/11/2019,DEU,"€                                                  2 08,088.22"
RO-01143,18/11/2019,BGR,"€                                                      3,575.40"
RO-01143,18/11/2019,SWE,"€                                                    1 7,456.60"
RO-01282,18/11/2019,ITA,"€                                                    4 1,404.95"
RO-01224,19/11/2019,DEU,"€                                                  1 50,305.02"
RO-01224,19/11/2019,AUT,"€                                                    4 2,576.55"
RO-01256,19/11/2019,FRA,"€                                                    4 3,415.94"
RO-01256,19/11/2019,BEL,€                                                         136.63
RO-01277,20/11/2019,LUX,"€                                                    2 8,691.82"
RO-01067,21/11/2019,DEU,"€                                                  4 19,081.62"
RO-01067,21/11/2019,AUT,"€                                                    5 0,387.89"
RO-01067,21/11/2019,FIN,"€                                                    3 9,340.51"
RO-01170,21/11/2019,DEU,"€                                                  3 03,672.28"
RO-01290,25/11/2019,ITA,"€                                                    3 9,177.90"
RO-01105,26/11/2019,DEU,"€                                                  1 08,520.30"
RO-01105,26/11/2019,FRA,"€                                                    1 1,948.46"
RO-01105,26/11/2019,ITA,"€                                                    2 5,143.95"
RO-01169,26/11/2019,DEU,"€                                                  3 12,185.70"
RO-01050,27/11/2019,SWE,"€                                                  5 13,445.49"
RO-01050,27/11/2019,BGR,"€                                                      5,731.75"
RO-01260,28/11/2019,DEU,"€                                                  1 02,195.69"
RO-01276,30/11/2019,ITA,€                                                         989.73
RO-01296,02/12/2019,ITA,"€                                                    4 0,394.95"
RO-01300,03/12/2019,DNK,"€                                                    6 7,033.78"
RO-01163,03/12/2019,DEU,"€                                                  4 70,430.53"
RO-01257,03/12/2019,FRA,"€                                                    4 3,519.42"
RO-01257,03/12/2019,BEL,€                                                         140.71
RO-01280,03/12/2019,ITA,"€                                                    5 9,041.57"
RO-01137,04/12/2019,AUT,"€                                                  3 41,035.66"
RO-01137,04/12/2019,DEU,"€                                                    2 9,127.37"
RO-01137,04/12/2019,CHE,"€                                                    3 3,895.60"
RO-01137,04/12/2019,FRA,"€                                                      5,438.50"
RO-01137,04/12/2019,NOR,"€                                                    4 3,407.53"
RO-01137,04/12/2019,SWE,"€                                                    1 9,436.76"
RO-01251,04/12/2019,IRL,€                                                              -
RO-01251,04/12/2019,BEL,"€                                                      3,599.64"
RO-01251,04/12/2019,ISL,"€                                                    6 1,580.71"
RO-01297,05/12/2019,ITA,"€                                                    4 2,914.90"
RO-01038,05/12/2019,DEU,"€                                                  1 04,445.94"
RO-01038,05/12/2019,ITA,"€                                                    2 7,769.95"
RO-01038,05/12/2019,SWE,"€                                                    3 3,513.40"
RO-01203,09/12/2019,HUN,"€                                                      7,010.62"
RO-01203,09/12/2019,AUT,"€                                                    2 0,035.37"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01203,09/12/2019,SWE,"€                                                    7 2,986.31"
RO-01308,09/12/2019,ITA,"€                                                    4 1,713.00"
RO-01271,09/12/2019,DEU,"€                                                    9 1,383.33"
RO-01271,09/12/2019,NOR,"€                                                    1 7,195.34"
RO-01271,09/12/2019,SWE,"€                                                    1 7,762.48"
RO-01258,10/12/2019,FRA,"€                                                    4 3,176.58"
RO-01258,10/12/2019,BEL,€                                                         133.52
RO-01150,10/12/2019,DEU,"€                                                  4 02,598.24"
RO-01150,10/12/2019,AUT,"€                                                    3 0,959.73"
RO-01270,11/12/2019,DEU,"€                                                    8 7,719.39"
RO-01199,11/12/2019,NOR,"€                                                  2 35,084.99"
RO-01199,11/12/2019,SWE,"€                                                    3 9,404.51"
RO-01173,11/12/2019,DEU,"€                                                    9 5,838.66"
RO-01274,12/12/2019,DEU,"€                                                    8 2,945.09"
RO-01319,16/12/2019,ITA,"€                                                    3 7,258.90"
RO-01168,16/12/2019,DEU,"€                                                  3 05,011.34"
RO-01309,16/12/2019,ESP,"€                                                    6 8,159.85"
RO-01259,17/12/2019,FRA,"€                                                    4 3,207.30"
RO-01259,17/12/2019,BEL,€                                                         135.22
RO-01068,17/12/2019,DEU,"€                                                  4 13,672.53"
RO-01068,17/12/2019,ITA,"€                                                    6 7,846.75"
RO-01273,18/12/2019,ESP,"€                                                  3 67,374.98"
RO-01265,20/12/2019,FRA,"€                                                  1 14,927.08"
RO-01265,20/12/2019,SWE,"€                                                    2 4,287.54"
RO-01320,21/12/2019,ITA,"€                                                  1 05,436.74"
